date,day,month,year,daily_confirmed_cases,daily_deaths,confirmed_cases,deaths,countries_and_territories,geo_id,country_territory_code,pop_data_2018
2020-01-24,24,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-25,25,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-26,26,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-27,27,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-28,28,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-29,29,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-30,30,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-01-31,31,1,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-01,1,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-02,2,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-03,3,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-04,4,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-05,5,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-06,6,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-07,7,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-08,8,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-09,9,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-10,10,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-11,11,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-12,12,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-13,13,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-14,14,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-15,15,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-16,16,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-17,17,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-18,18,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-19,19,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-20,20,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-21,21,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-22,22,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-23,23,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-24,24,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-25,25,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-26,26,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-27,27,2,2020,0,0,0,0,Lithuania,LT,LTU,2789533
2020-02-28,28,2,2020,1,0,1,0,Lithuania,LT,LTU,2789533
2020-02-29,29,2,2020,0,0,1,0,Lithuania,LT,LTU,2789533
2020-03-01,1,3,2020,0,0,1,0,Lithuania,LT,LTU,2789533
2020-03-02,2,3,2020,0,0,1,0,Lithuania,LT,LTU,2789533
2020-03-11,11,3,2020,2,0,3,0,Lithuania,LT,LTU,2789533
2020-03-12,12,3,2020,0,0,3,0,Lithuania,LT,LTU,2789533
2020-03-14,14,3,2020,3,0,6,0,Lithuania,LT,LTU,2789533
2020-03-15,15,3,2020,3,0,9,0,Lithuania,LT,LTU,2789533
2020-03-16,16,3,2020,5,0,14,0,Lithuania,LT,LTU,2789533
2020-03-17,17,3,2020,3,0,17,0,Lithuania,LT,LTU,2789533
2020-03-18,18,3,2020,8,0,25,0,Lithuania,LT,LTU,2789533
2020-03-19,19,3,2020,8,0,33,0,Lithuania,LT,LTU,2789533
2020-03-20,20,3,2020,15,0,48,0,Lithuania,LT,LTU,2789533
2020-03-21,21,3,2020,21,1,69,1,Lithuania,LT,LTU,2789533
2020-03-22,22,3,2020,36,0,105,1,Lithuania,LT,LTU,2789533
2020-03-23,23,3,2020,38,0,143,1,Lithuania,LT,LTU,2789533
2020-03-24,24,3,2020,36,0,179,1,Lithuania,LT,LTU,2789533
2020-03-25,25,3,2020,30,1,209,2,Lithuania,LT,LTU,2789533
2020-03-26,26,3,2020,65,2,274,4,Lithuania,LT,LTU,2789533
2020-03-27,27,3,2020,25,0,299,4,Lithuania,LT,LTU,2789533
2020-03-28,28,3,2020,59,1,358,5,Lithuania,LT,LTU,2789533
2020-03-29,29,3,2020,36,2,394,7,Lithuania,LT,LTU,2789533
2020-03-30,30,3,2020,90,0,484,7,Lithuania,LT,LTU,2789533
2020-03-31,31,3,2020,0,0,484,7,Lithuania,LT,LTU,2789533
2020-04-01,1,4,2020,49,0,533,7,Lithuania,LT,LTU,2789533
2020-04-02,2,4,2020,48,1,581,8,Lithuania,LT,LTU,2789533
2020-04-03,3,4,2020,68,1,649,9,Lithuania,LT,LTU,2789533
2020-04-04,4,4,2020,122,0,771,9,Lithuania,LT,LTU,2789533
2020-04-05,5,4,2020,0,0,771,9,Lithuania,LT,LTU,2789533
2020-04-06,6,4,2020,40,4,811,13,Lithuania,LT,LTU,2789533
2020-04-07,7,4,2020,32,1,843,14,Lithuania,LT,LTU,2789533
2020-04-08,8,4,2020,37,1,880,15,Lithuania,LT,LTU,2789533
2020-04-09,9,4,2020,32,0,912,15,Lithuania,LT,LTU,2789533
2020-04-10,10,4,2020,43,0,955,15,Lithuania,LT,LTU,2789533
2020-04-11,11,4,2020,44,2,999,17,Lithuania,LT,LTU,2789533
2020-04-12,12,4,2020,54,6,1053,23,Lithuania,LT,LTU,2789533
2020-04-13,13,4,2020,9,1,1062,24,Lithuania,LT,LTU,2789533
2020-04-14,14,4,2020,8,0,1070,24,Lithuania,LT,LTU,2789533
2020-04-15,15,4,2020,0,0,1070,24,Lithuania,LT,LTU,2789533
2020-04-16,16,4,2020,21,5,1091,29,Lithuania,LT,LTU,2789533
2020-04-17,17,4,2020,58,3,1149,32,Lithuania,LT,LTU,2789533
2020-04-18,18,4,2020,90,1,1239,33,Lithuania,LT,LTU,2789533
2020-04-19,19,4,2020,59,0,1298,33,Lithuania,LT,LTU,2789533
2020-04-20,20,4,2020,28,3,1326,36,Lithuania,LT,LTU,2789533
2020-04-21,21,4,2020,24,1,1350,37,Lithuania,LT,LTU,2789533
2020-04-22,22,4,2020,20,1,1370,38,Lithuania,LT,LTU,2789533
2020-04-23,23,4,2020,28,0,1398,38,Lithuania,LT,LTU,2789533
2020-04-24,24,4,2020,12,2,1410,40,Lithuania,LT,LTU,2789533
2020-04-25,25,4,2020,0,0,1410,40,Lithuania,LT,LTU,2789533
2020-04-26,26,4,2020,28,1,1438,41,Lithuania,LT,LTU,2789533
2020-04-27,27,4,2020,11,0,1449,41,Lithuania,LT,LTU,2789533
2020-01-01,1,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-02,2,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-03,3,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-04,4,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-05,5,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-06,6,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-07,7,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-08,8,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-09,9,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-10,10,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-11,11,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-12,12,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-13,13,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-14,14,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-15,15,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-16,16,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-17,17,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-18,18,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-19,19,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-20,20,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-21,21,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-22,22,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-23,23,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-24,24,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-25,25,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-26,26,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-27,27,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-28,28,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-29,29,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-30,30,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-01-31,31,1,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-01,1,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-02,2,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-03,3,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-04,4,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-05,5,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-06,6,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-07,7,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-08,8,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-09,9,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-10,10,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-11,11,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-12,12,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-13,13,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-14,14,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-15,15,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-16,16,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-17,17,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-18,18,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-19,19,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-20,20,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-21,21,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-22,22,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-23,23,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-24,24,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-25,25,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-26,26,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-27,27,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-28,28,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-02-29,29,2,2020,0,0,0,0,Luxembourg,LU,LUX,607728
2020-03-01,1,3,2020,1,0,1,0,Luxembourg,LU,LUX,607728
2020-03-02,2,3,2020,0,0,1,0,Luxembourg,LU,LUX,607728
2020-03-07,7,3,2020,2,0,3,0,Luxembourg,LU,LUX,607728
2020-03-09,9,3,2020,2,0,5,0,Luxembourg,LU,LUX,607728
2020-03-11,11,3,2020,2,0,7,0,Luxembourg,LU,LUX,607728
2020-03-12,12,3,2020,0,0,7,0,Luxembourg,LU,LUX,607728
2020-03-13,13,3,2020,19,0,26,0,Luxembourg,LU,LUX,607728
2020-03-14,14,3,2020,12,1,38,1,Luxembourg,LU,LUX,607728
2020-03-16,16,3,2020,39,0,77,1,Luxembourg,LU,LUX,607728
2020-03-17,17,3,2020,4,0,81,1,Luxembourg,LU,LUX,607728
2020-03-18,18,3,2020,59,0,140,1,Luxembourg,LU,LUX,607728
2020-03-19,19,3,2020,70,1,210,2,Luxembourg,LU,LUX,607728
2020-03-20,20,3,2020,135,2,345,4,Luxembourg,LU,LUX,607728
2020-03-21,21,3,2020,139,1,484,5,Luxembourg,LU,LUX,607728
2020-03-22,22,3,2020,186,3,670,8,Luxembourg,LU,LUX,607728
2020-03-23,23,3,2020,128,0,798,8,Luxembourg,LU,LUX,607728
2020-03-24,24,3,2020,77,0,875,8,Luxembourg,LU,LUX,607728
2020-03-25,25,3,2020,224,0,1099,8,Luxembourg,LU,LUX,607728
2020-03-26,26,3,2020,234,0,1333,8,Luxembourg,LU,LUX,607728
2020-03-27,27,3,2020,120,1,1453,9,Luxembourg,LU,LUX,607728
2020-03-28,28,3,2020,152,6,1605,15,Luxembourg,LU,LUX,607728
2020-03-29,29,3,2020,226,3,1831,18,Luxembourg,LU,LUX,607728
2020-03-30,30,3,2020,119,3,1950,21,Luxembourg,LU,LUX,607728
2020-03-31,31,3,2020,38,1,1988,22,Luxembourg,LU,LUX,607728
2020-04-01,1,4,2020,190,1,2178,23,Luxembourg,LU,LUX,607728
2020-04-02,2,4,2020,141,6,2319,29,Luxembourg,LU,LUX,607728
2020-04-03,3,4,2020,168,1,2487,30,Luxembourg,LU,LUX,607728
2020-04-04,4,4,2020,125,1,2612,31,Luxembourg,LU,LUX,607728
2020-04-05,5,4,2020,117,0,2729,31,Luxembourg,LU,LUX,607728
2020-04-06,6,4,2020,75,5,2804,36,Luxembourg,LU,LUX,607728
2020-04-07,7,4,2020,39,5,2843,41,Luxembourg,LU,LUX,607728
2020-04-08,8,4,2020,127,3,2970,44,Luxembourg,LU,LUX,607728
2020-04-09,9,4,2020,64,2,3034,46,Luxembourg,LU,LUX,607728
2020-04-10,10,4,2020,81,6,3115,52,Luxembourg,LU,LUX,607728
2020-04-11,11,4,2020,108,2,3223,54,Luxembourg,LU,LUX,607728
2020-04-12,12,4,2020,47,8,3270,62,Luxembourg,LU,LUX,607728
2020-04-13,13,4,2020,11,4,3281,66,Luxembourg,LU,LUX,607728
2020-04-14,14,4,2020,11,1,3292,67,Luxembourg,LU,LUX,607728
2020-04-15,15,4,2020,15,0,3307,67,Luxembourg,LU,LUX,607728
2020-04-16,16,4,2020,66,2,3373,69,Luxembourg,LU,LUX,607728
2020-04-17,17,4,2020,71,0,3444,69,Luxembourg,LU,LUX,607728
2020-04-18,18,4,2020,36,3,3480,72,Luxembourg,LU,LUX,607728
2020-04-19,19,4,2020,57,0,3537,72,Luxembourg,LU,LUX,607728
2020-04-20,20,4,2020,13,1,3550,73,Luxembourg,LU,LUX,607728
2020-04-21,21,4,2020,8,2,3558,75,Luxembourg,LU,LUX,607728
2020-04-22,22,4,2020,60,3,3618,78,Luxembourg,LU,LUX,607728
2020-04-23,23,4,2020,36,2,3654,80,Luxembourg,LU,LUX,607728
2020-04-24,24,4,2020,11,3,3665,83,Luxembourg,LU,LUX,607728
2020-04-25,25,4,2020,30,2,3695,85,Luxembourg,LU,LUX,607728
2020-04-26,26,4,2020,16,0,3711,85,Luxembourg,LU,LUX,607728
2020-04-27,27,4,2020,12,3,3723,88,Luxembourg,LU,LUX,607728
2020-03-03,3,3,2020,1,0,1,0,Latvia,LV,LVA,1926542
2020-03-08,8,3,2020,1,0,2,0,Latvia,LV,LVA,1926542
2020-03-09,9,3,2020,1,0,3,0,Latvia,LV,LVA,1926542
2020-03-10,10,3,2020,3,0,6,0,Latvia,LV,LVA,1926542
2020-03-11,11,3,2020,2,0,8,0,Latvia,LV,LVA,1926542
2020-03-12,12,3,2020,2,0,10,0,Latvia,LV,LVA,1926542
2020-03-13,13,3,2020,6,0,16,0,Latvia,LV,LVA,1926542
2020-03-14,14,3,2020,3,0,19,0,Latvia,LV,LVA,1926542
2020-03-15,15,3,2020,7,0,26,0,Latvia,LV,LVA,1926542
2020-03-16,16,3,2020,5,0,31,0,Latvia,LV,LVA,1926542
2020-03-17,17,3,2020,5,0,36,0,Latvia,LV,LVA,1926542
2020-03-18,18,3,2020,25,0,61,0,Latvia,LV,LVA,1926542
2020-03-19,19,3,2020,10,0,71,0,Latvia,LV,LVA,1926542
2020-03-20,20,3,2020,15,0,86,0,Latvia,LV,LVA,1926542
2020-03-21,21,3,2020,25,0,111,0,Latvia,LV,LVA,1926542
2020-03-22,22,3,2020,13,0,124,0,Latvia,LV,LVA,1926542
2020-03-23,23,3,2020,15,0,139,0,Latvia,LV,LVA,1926542
2020-03-24,24,3,2020,41,0,180,0,Latvia,LV,LVA,1926542
2020-03-25,25,3,2020,17,0,197,0,Latvia,LV,LVA,1926542
2020-03-26,26,3,2020,24,0,221,0,Latvia,LV,LVA,1926542
2020-03-27,27,3,2020,23,0,244,0,Latvia,LV,LVA,1926542
2020-03-28,28,3,2020,36,0,280,0,Latvia,LV,LVA,1926542
2020-03-29,29,3,2020,25,0,305,0,Latvia,LV,LVA,1926542
2020-03-30,30,3,2020,71,0,376,0,Latvia,LV,LVA,1926542
2020-03-31,31,3,2020,0,0,376,0,Latvia,LV,LVA,1926542
2020-04-01,1,4,2020,22,0,398,0,Latvia,LV,LVA,1926542
2020-04-02,2,4,2020,48,0,446,0,Latvia,LV,LVA,1926542
2020-04-03,3,4,2020,12,0,458,0,Latvia,LV,LVA,1926542
2020-04-04,4,4,2020,35,1,493,1,Latvia,LV,LVA,1926542
2020-04-05,5,4,2020,16,0,509,1,Latvia,LV,LVA,1926542
2020-04-06,6,4,2020,24,0,533,1,Latvia,LV,LVA,1926542
2020-04-07,7,4,2020,9,0,542,1,Latvia,LV,LVA,1926542
2020-04-08,8,4,2020,6,1,548,2,Latvia,LV,LVA,1926542
2020-04-09,9,4,2020,29,0,577,2,Latvia,LV,LVA,1926542
2020-04-10,10,4,2020,12,0,589,2,Latvia,LV,LVA,1926542
2020-04-11,11,4,2020,23,0,612,2,Latvia,LV,LVA,1926542
2020-04-12,12,4,2020,18,1,630,3,Latvia,LV,LVA,1926542
2020-04-13,13,4,2020,21,2,651,5,Latvia,LV,LVA,1926542
2020-04-14,14,4,2020,4,0,655,5,Latvia,LV,LVA,1926542
2020-04-15,15,4,2020,2,0,657,5,Latvia,LV,LVA,1926542
2020-04-16,16,4,2020,9,0,666,5,Latvia,LV,LVA,1926542
2020-04-17,17,4,2020,9,0,675,5,Latvia,LV,LVA,1926542
2020-04-18,18,4,2020,7,0,682,5,Latvia,LV,LVA,1926542
2020-04-19,19,4,2020,30,0,712,5,Latvia,LV,LVA,1926542
2020-04-20,20,4,2020,15,0,727,5,Latvia,LV,LVA,1926542
2020-04-21,21,4,2020,12,0,739,5,Latvia,LV,LVA,1926542
2020-04-22,22,4,2020,9,4,748,9,Latvia,LV,LVA,1926542
2020-04-23,23,4,2020,13,2,761,11,Latvia,LV,LVA,1926542
2020-04-24,24,4,2020,17,0,778,11,Latvia,LV,LVA,1926542
2020-04-25,25,4,2020,6,1,784,12,Latvia,LV,LVA,1926542
2020-04-26,26,4,2020,20,0,804,12,Latvia,LV,LVA,1926542
2020-04-27,27,4,2020,8,0,812,12,Latvia,LV,LVA,1926542
2020-03-25,25,3,2020,1,0,1,0,Libya,LY,LBY,6678567
2020-03-26,26,3,2020,0,0,1,0,Libya,LY,LBY,6678567
2020-03-27,27,3,2020,0,0,1,0,Libya,LY,LBY,6678567
2020-03-28,28,3,2020,0,0,1,0,Libya,LY,LBY,6678567
2020-03-29,29,3,2020,0,0,1,0,Libya,LY,LBY,6678567
2020-03-30,30,3,2020,7,0,8,0,Libya,LY,LBY,6678567
2020-03-31,31,3,2020,0,0,8,0,Libya,LY,LBY,6678567
2020-04-01,1,4,2020,2,0,10,0,Libya,LY,LBY,6678567
2020-04-02,2,4,2020,0,0,10,0,Libya,LY,LBY,6678567
2020-04-03,3,4,2020,1,1,11,1,Libya,LY,LBY,6678567
2020-04-04,4,4,2020,0,0,11,1,Libya,LY,LBY,6678567
2020-04-05,5,4,2020,7,0,18,1,Libya,LY,LBY,6678567
2020-04-06,6,4,2020,0,0,18,1,Libya,LY,LBY,6678567
2020-04-07,7,4,2020,0,0,18,1,Libya,LY,LBY,6678567
2020-04-08,8,4,2020,1,0,19,1,Libya,LY,LBY,6678567
2020-04-09,9,4,2020,2,0,21,1,Libya,LY,LBY,6678567
2020-04-10,10,4,2020,3,0,24,1,Libya,LY,LBY,6678567
2020-04-11,11,4,2020,0,0,24,1,Libya,LY,LBY,6678567
2020-04-12,12,4,2020,1,0,25,1,Libya,LY,LBY,6678567
2020-04-13,13,4,2020,0,0,25,1,Libya,LY,LBY,6678567
2020-04-14,14,4,2020,1,0,26,1,Libya,LY,LBY,6678567
2020-04-15,15,4,2020,9,0,35,1,Libya,LY,LBY,6678567
2020-04-16,16,4,2020,13,0,48,1,Libya,LY,LBY,6678567
2020-04-17,17,4,2020,1,0,49,1,Libya,LY,LBY,6678567
2020-04-18,18,4,2020,0,0,49,1,Libya,LY,LBY,6678567
2020-04-19,19,4,2020,0,0,49,1,Libya,LY,LBY,6678567
2020-04-20,20,4,2020,0,0,49,1,Libya,LY,LBY,6678567
2020-04-21,21,4,2020,2,0,51,1,Libya,LY,LBY,6678567
2020-04-22,22,4,2020,0,0,51,1,Libya,LY,LBY,6678567
2020-04-23,23,4,2020,8,0,59,1,Libya,LY,LBY,6678567
2020-04-24,24,4,2020,1,1,60,2,Libya,LY,LBY,6678567
2020-04-25,25,4,2020,1,0,61,2,Libya,LY,LBY,6678567
2020-04-26,26,4,2020,0,0,61,2,Libya,LY,LBY,6678567
2020-04-27,27,4,2020,0,0,61,2,Libya,LY,LBY,6678567
2020-03-03,3,3,2020,1,0,1,0,Morocco,MA,MAR,36029138
2020-03-06,6,3,2020,1,0,2,0,Morocco,MA,MAR,36029138
2020-03-12,12,3,2020,3,1,5,1,Morocco,MA,MAR,36029138
2020-03-13,13,3,2020,1,0,6,1,Morocco,MA,MAR,36029138
2020-03-14,14,3,2020,1,0,7,1,Morocco,MA,MAR,36029138
2020-03-15,15,3,2020,11,0,18,1,Morocco,MA,MAR,36029138
2020-03-16,16,3,2020,10,0,28,1,Morocco,MA,MAR,36029138
2020-03-17,17,3,2020,9,0,37,1,Morocco,MA,MAR,36029138
2020-03-18,18,3,2020,7,1,44,2,Morocco,MA,MAR,36029138
2020-03-19,19,3,2020,10,0,54,2,Morocco,MA,MAR,36029138
2020-03-20,20,3,2020,9,0,63,2,Morocco,MA,MAR,36029138
2020-03-21,21,3,2020,23,1,86,3,Morocco,MA,MAR,36029138
2020-03-22,22,3,2020,10,0,96,3,Morocco,MA,MAR,36029138
2020-03-23,23,3,2020,19,1,115,4,Morocco,MA,MAR,36029138
2020-03-24,24,3,2020,19,0,134,4,Morocco,MA,MAR,36029138
2020-03-25,25,3,2020,36,1,170,5,Morocco,MA,MAR,36029138
2020-03-26,26,3,2020,55,1,225,6,Morocco,MA,MAR,36029138
2020-03-27,27,3,2020,50,4,275,10,Morocco,MA,MAR,36029138
2020-03-28,28,3,2020,70,13,345,23,Morocco,MA,MAR,36029138
2020-03-29,29,3,2020,13,0,358,23,Morocco,MA,MAR,36029138
2020-03-30,30,3,2020,121,3,479,26,Morocco,MA,MAR,36029138
2020-03-31,31,3,2020,77,7,556,33,Morocco,MA,MAR,36029138
2020-04-01,1,4,2020,61,3,617,36,Morocco,MA,MAR,36029138
2020-04-02,2,4,2020,37,3,654,39,Morocco,MA,MAR,36029138
2020-04-03,3,4,2020,54,5,708,44,Morocco,MA,MAR,36029138
2020-04-04,4,4,2020,0,0,708,44,Morocco,MA,MAR,36029138
2020-04-05,5,4,2020,211,15,919,59,Morocco,MA,MAR,36029138
2020-04-06,6,4,2020,102,11,1021,70,Morocco,MA,MAR,36029138
2020-04-07,7,4,2020,99,10,1120,80,Morocco,MA,MAR,36029138
2020-04-08,8,4,2020,64,10,1184,90,Morocco,MA,MAR,36029138
2020-04-09,9,4,2020,91,3,1275,93,Morocco,MA,MAR,36029138
2020-04-10,10,4,2020,99,4,1374,97,Morocco,MA,MAR,36029138
2020-04-11,11,4,2020,74,10,1448,107,Morocco,MA,MAR,36029138
2020-04-12,12,4,2020,97,4,1545,111,Morocco,MA,MAR,36029138
2020-04-13,13,4,2020,116,7,1661,118,Morocco,MA,MAR,36029138
2020-04-14,14,4,2020,102,8,1763,126,Morocco,MA,MAR,36029138
2020-04-15,15,4,2020,125,0,1888,126,Morocco,MA,MAR,36029138
2020-04-16,16,4,2020,136,1,2024,127,Morocco,MA,MAR,36029138
2020-04-17,17,4,2020,259,3,2283,130,Morocco,MA,MAR,36029138
2020-04-18,18,4,2020,281,5,2564,135,Morocco,MA,MAR,36029138
2020-04-19,19,4,2020,121,2,2685,137,Morocco,MA,MAR,36029138
2020-04-20,20,4,2020,170,4,2855,141,Morocco,MA,MAR,36029138
2020-04-21,21,4,2020,191,2,3046,143,Morocco,MA,MAR,36029138
2020-04-22,22,4,2020,163,2,3209,145,Morocco,MA,MAR,36029138
2020-04-23,23,4,2020,168,4,3377,149,Morocco,MA,MAR,36029138
2020-04-24,24,4,2020,191,6,3568,155,Morocco,MA,MAR,36029138
2020-04-25,25,4,2020,190,3,3758,158,Morocco,MA,MAR,36029138
2020-04-26,26,4,2020,139,1,3897,159,Morocco,MA,MAR,36029138
2020-04-27,27,4,2020,168,2,4065,161,Morocco,MA,MAR,36029138
2020-01-01,1,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-02,2,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-03,3,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-04,4,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-05,5,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-06,6,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-07,7,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-08,8,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-09,9,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-10,10,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-11,11,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-12,12,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-13,13,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-14,14,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-15,15,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-16,16,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-17,17,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-18,18,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-19,19,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-20,20,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-21,21,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-22,22,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-23,23,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-24,24,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-25,25,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-26,26,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-27,27,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-28,28,1,2020,0,0,0,0,Monaco,MC,MCO,38682
2020-01-29,29,1,2020,0,0,0,0,Monaco,MC,MCO,38682
